Stock,Date,Headline,Snippet,Label,Open,High,Low,Close,Volume,Return,Volatility,Ticker,EWMA_Volatility
Philip Morris International,4/2/2020,CNN,"Philip Morris International, Inc. is a holding company, which engages in the business of delivering a smoke-free future and evolving a portfolio for the long term to include products outside of ...",Real,54.5505,58.2773,54.4418,57.7183,6143500,0.0453,0.0571,PM,0.0539
Philip Morris International,4/2/2020,,Philip Morris International (NYSE:PM – Get Free Report) was upgraded by stock analysts at Argus from a “hold” rating to a ...,Fake,54.5505,58.2773,54.4418,57.7183,6143500,0.0453,0.0571,PM,0.0539
Philip Morris International,4/2/2020,MarketWatch,"Shares of Philip Morris International Inc. PM slid 1.69% to $150.95 Friday, on what proved to be an all-around great trading session for the stock market, with the S&P 500 Index SPX rising 0.55% ...",Real,54.5505,58.2773,54.4418,57.7183,6143500,0.0453,0.0571,PM,0.0539
Philip Morris International,4/2/2020,Yahoo Finance,"In this article, we are going to take a look at where Philip Morris International Inc. (NYSE ... The true risk of a stock is impossible to measure or quantify, but there are several metrics ...",Fake,54.5505,58.2773,54.4418,57.7183,6143500,0.0453,0.0571,PM,0.0539
Philip Morris International,4/2/2020,The Motley Fool,"Philip Morris International is a leading global company ... projecting an adjusted EPS between $7.04 and $7.17, representing an increase of up to 9.1% in adjusted EPS from 2024.",Real,54.5505,58.2773,54.4418,57.7183,6143500,0.0453,0.0571,PM,0.0539
Johnson Controls,4/15/2020,,"Johnson Controls International PLC closed 7.26% below its 52-week high of $91.14, which the company achieved on February 18th ...",Real,26.7657,26.7837,26.002,26.1458,4256200,-0.0552,0.057,JCI,0.0498
Johnson Controls,4/15/2020,,"Cork, Ireland-based Johnson Controls International plc (JCI) engineers, manufactures, commissions, and retrofits building ...",Real,26.7657,26.7837,26.002,26.1458,4256200,-0.0552,0.057,JCI,0.0498
Johnson Controls,4/15/2020,"Johnson Controls Stock Jumps As New CEO’s Appointment Sparks UBS Upgrade, Price Target Hike: Retail’s Still Bearish","Shares of Johnson ... Controls International (JCI) rose over 2% on Monday after UBS upgraded the stock to ‘Buy’ from ‘Neutral’ while raising the price target to $103 from $90, implying ...",Real,26.7657,26.7837,26.002,26.1458,4256200,-0.0552,0.057,JCI,0.0498
Johnson Controls,4/15/2020,Investing,"CORK, Ireland - Johnson Controls (NYSE:JCI), a $51 billion market cap company specializing in smart and sustainable building solutions and a prominent player in the Building ...",Real,26.7657,26.7837,26.002,26.1458,4256200,-0.0552,0.057,JCI,0.0498
Johnson Controls,4/15/2020,Nasdaq,"On Feb. 10, JCI stock gained 2.1% ... Global Corporation’s (CARR) 15.5% gain over the past 52 weeks and 1.8% decline on a YTD basis. Despite Johnson Controls’ recent underperformance ...",Real,26.7657,26.7837,26.002,26.1458,4256200,-0.0552,0.057,JCI,0.0498
Northrop Grumman Corporation,4/6/2020,Yahoo Finance,"March 20, 2025 (GLOBE NEWSWIRE) -- Northrop Grumman Corporation (NYSE ... What's next for the stock? We take a look at earnings estimates for some clues. As the craze of earnings season draws ...",Fake,294.6023,308.6603,294.1419,305.9536,1047600,0.0597,0.0569,NOC,0.0518
Northrop Grumman Corporation,4/6/2020,,"We came across a bullish thesis on Northrop Grumman Corporation (NOC) on Substack by Daan Rijnberk. In this article, we will ...",Fake,294.6023,308.6603,294.1419,305.9536,1047600,0.0597,0.0569,NOC,0.0518
Northrop Grumman Corporation,4/6/2020,Investing,"Cowen &amp; Co. analyst Cai Rumohr maintained a Buy rating on Northrop on Tuesday, setting a price target of $370, which is... TOKYO (Reuters) - Lockheed Martin Corp (NYSE:LMT), the maker of the F ...",Real,294.6023,308.6603,294.1419,305.9536,1047600,0.0597,0.0569,NOC,0.0518
Northrop Grumman Corporation,4/6/2020,,This was the stock's second consecutive day of losses.,Fake,294.6023,308.6603,294.1419,305.9536,1047600,0.0597,0.0569,NOC,0.0518
Northrop Grumman Corporation,4/6/2020,,Northrop Grumman Corporation (NYSE:NOC) is one of the largest defense contractors in the world. The stock has made steady ...,Fake,294.6023,308.6603,294.1419,305.9536,1047600,0.0597,0.0569,NOC,0.0518
Northrop Grumman Corporation,4/6/2020,,"We recently published a list of Top 10 Growing Aerospace and Defense Stocks For Trump’s Presidency. In this article, we are ...",Fake,294.6023,308.6603,294.1419,305.9536,1047600,0.0597,0.0569,NOC,0.0518
Northrop Grumman Corporation,4/6/2020,Fox Business,"Northrop Grumman, Lockheed Martin and other defense stocks rose on speculation the attack on Israel by Hamas terrorists that left thousands dead will boost demand for weapons. Shares of Lockheed ...",Real,294.6023,308.6603,294.1419,305.9536,1047600,0.0597,0.0569,NOC,0.0518
Northrop Grumman Corporation,4/6/2020,Nasdaq,"Northrop Grumman Corporation's board of directors has announced a quarterly dividend of $2.06 per share for ... sold up to $15,000 on 09/04. To track congressional stock trading, check out Quiver ...",Real,294.6023,308.6603,294.1419,305.9536,1047600,0.0597,0.0569,NOC,0.0518
Northrop Grumman Corporation,4/6/2020,,Investors with a lot of money to spend have taken a bearish stance on Northrop Grumman NOC. And retail traders should know. We noticed this today when the positions showed up on publicly available ...,Fake,294.6023,308.6603,294.1419,305.9536,1047600,0.0597,0.0569,NOC,0.0518
Northrop Grumman Corporation,4/6/2020,Seeking Alpha,"Northrop Grumman Corporation operates as an aerospace and defense technology company in the United States, the Asia/Pacific, Europe, and internationally. The company’s Aeronautics Systems ...",Real,294.6023,308.6603,294.1419,305.9536,1047600,0.0597,0.0569,NOC,0.0518
DaVita,11/11/2022,DaVita’s stock leads S&P 500 decliners after Berkshire pares stake. Its soft guidance isn’t helping.,"DaVita Inc.’s stock was tumbling 13.5% Friday to lead S ... The last time it fell this much was Oct. 11, 2023, when it closed down 16.9%. Berkshire sold just over 203,000 shares of Denver ...",Fake,68.37,72,68.27,71.9,950000,0.0504,0.0568,DVA,0.0581
DaVita,11/11/2022,Forbes,A similar scenario is seen in the Earnings from Continuous Operation that yielded a 10-year CAGR of 11.19 ... (e.g. stock options granted to management). The primary risks facing DaVita include ...,Real,68.37,72,68.27,71.9,950000,0.0504,0.0568,DVA,0.0581
DaVita,11/11/2022,AOL,Shares of DaVita Inc (NYSE: DVA) are trading lower on Friday. The company's stock lost 11.1% as of market close ... The slip in share price was also driven by news on Thursday that Berkshire ...,Real,68.37,72,68.27,71.9,950000,0.0504,0.0568,DVA,0.0581
DaVita,11/11/2022,,"HighTower Advisors LLC trimmed its holdings in shares of DaVita Inc. (NYSE:DVA – Free Report) by 31.3% during the fourth quarter, Holdings Channel reports. The fund owned 16,037 shares of the ...",Fake,68.37,72,68.27,71.9,950000,0.0504,0.0568,DVA,0.0581
DaVita,11/11/2022,MarketWatch,"DaVita shares fell after the company's 2025 earnings missed expectations and Berkshire Hathaway sold shares in the company. The stock declined 10% to $158.96 on Friday, though it is up about 30% ...",Real,68.37,72,68.27,71.9,950000,0.0504,0.0568,DVA,0.0581
DaVita,11/11/2022,,"Victory Capital Management Inc. boosted its holdings in DaVita Inc. (NYSE:DVA – Free Report) by 10.2% in the fourth quarter, HoldingsChannel reports. The institutional investor owned 43,272 shares of ...",Real,68.37,72,68.27,71.9,950000,0.0504,0.0568,DVA,0.0581
DaVita,11/11/2022,MarketWatch,"DaVita Inc.’s stock was tumbling 13.5% Friday to lead S ... The last time it fell this much was Oct. 11, 2023, when it closed down 16.9%. Back To Top ...",Real,68.37,72,68.27,71.9,950000,0.0504,0.0568,DVA,0.0581
Huntington Ingalls Industries,4/6/2020,,"Shares of Huntington Ingalls Industries Inc. HII slipped 1.68% to $191.73 Wednesday, on what proved to be an all-around mixed ...",Real,166.7945,174.4627,166.7945,172.5211,336300,0.07,0.0568,HII,0.0544
Huntington Ingalls Industries,4/6/2020,Why Huntington Ingalls Stock Popped 6% Today,"Before you buy stock in Huntington Ingalls Industries, consider this: The Motley Fool Stock Advisor analyst team just identified what they believe are the 10 best stocks for investors to buy now ...",Fake,166.7945,174.4627,166.7945,172.5211,336300,0.07,0.0568,HII,0.0544
Huntington Ingalls Industries,4/6/2020,Wall Street Journal,"No significant news for HII in the past two years. Key Stock Data P/E Ratio (TTM) The Price to Earnings (P/E) ratio, a key valuation measure, is calculated by dividing the stock's most recent ...",Real,166.7945,174.4627,166.7945,172.5211,336300,0.07,0.0568,HII,0.0544
Huntington Ingalls Industries,4/6/2020,MarketWatch,"Shares of Huntington Ingalls Industries Inc. HII advanced 1.53% to $175.58 Friday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500 Index SPX ...",Real,166.7945,174.4627,166.7945,172.5211,336300,0.07,0.0568,HII,0.0544
Huntington Ingalls Industries,4/6/2020,The Motley Fool,"Huntington Ingalls is perhaps the most important U.S. military shipbuilder, owner of the Newport News facility in Virginia that is responsible for the production of aircraft carriers and ...",Real,166.7945,174.4627,166.7945,172.5211,336300,0.07,0.0568,HII,0.0544
Huntington Ingalls Industries,4/6/2020,,"Amundi trimmed its holdings in Huntington Ingalls Industries, Inc. (NYSE:HII – Free Report) by 31.9% in the fourth quarter, ...",Real,166.7945,174.4627,166.7945,172.5211,336300,0.07,0.0568,HII,0.0544
Huntington Ingalls Industries,4/6/2020,ETF Daily News,"90.46% of the stock is currently owned by institutional investors and hedge funds. In other Huntington Ingalls Industries news, CAO Nicolas ... valued at $546,691.04. This trade represents a ...",Real,166.7945,174.4627,166.7945,172.5211,336300,0.07,0.0568,HII,0.0544
Huntington Ingalls Industries,4/6/2020,Investing,"ByInvesting.com • Mar 04 ... its Newport News... Donald Kirkland, a director at Huntington Ingalls Industries, Inc. (NYSE:HII), has purchased 575 shares of the company's common stock.",Fake,166.7945,174.4627,166.7945,172.5211,336300,0.07,0.0568,HII,0.0544
Huntington Ingalls Industries,4/6/2020,Nasdaq,"Huntington Ingalls is perhaps the most important U.S. military shipbuilder, owner of the Newport News facility ... Before you buy stock in Huntington Ingalls Industries, consider this: The Motley ...",Real,166.7945,174.4627,166.7945,172.5211,336300,0.07,0.0568,HII,0.0544
Intercontinental Exchange,4/13/2020,MarketWatch,"Shares of Intercontinental Exchange Inc. ICE slipped 1.14% to $169.65 Thursday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500 Index SPX falling 1. ...",Real,81.4904,81.4904,79.5916,80.071,2499300,-0.0252,0.0565,ICE,0.0465
Intercontinental Exchange,4/13/2020,,This was the stock's third consecutive day of gains.,Fake,81.4904,81.4904,79.5916,80.071,2499300,-0.0252,0.0565,ICE,0.0465
Intercontinental Exchange,4/13/2020,Nasdaq,"Intercontinental Exchange has also outperformed its peer CME Group Inc.’s (CME) 15.6% gains over the past 52 weeks. Furthermore, the stock has a consensus “Strong Buy” rating, among the 17 ...",Fake,81.4904,81.4904,79.5916,80.071,2499300,-0.0252,0.0565,ICE,0.0465
Intercontinental Exchange,4/13/2020,Yahoo Finance,"Intercontinental Exchange Inc (NYSE:ICE ... particularly related to 2020 and 2021 vintages, impacting growth rates. The company expects some attrition from Flagstar towards the end of the year ...",Real,81.4904,81.4904,79.5916,80.071,2499300,-0.0252,0.0565,ICE,0.0465
Ball Corporation,4/13/2020,Ball Corporation stock dips post Q4 revenue miss,"Ball Corporation shares were down -1.13% in after-hours trading following the earnings release, likely due to the revenue miss outweighing the earnings beat. CEO Daniel W. Fisher commented ...",Fake,65.4697,65.9234,62.8422,63.6267,1721800,-0.0375,0.0564,BALL,0.0493
J.B. Hunt Transport Services,4/20/2020,,"J.B. Hunt Transport Services Inc. closed 26.58% below its 52-week high of $200.40, which the company achieved on November ...",Real,101.5716,102.6242,96.2796,96.5475,1035300,-0.0622,0.0563,JBHT,0.0448
J.B. Hunt Transport Services,4/20/2020,Forbes,"J.B. Hunt Transport Services, Inc. engages in the provision of logistics solutions. It operates through the following segments: Intermodal (JBI), Dedicated Contract Services (DCS), Integrated ...",Real,101.5716,102.6242,96.2796,96.5475,1035300,-0.0622,0.0563,JBHT,0.0448
J.B. Hunt Transport Services,4/20/2020,,"J.B. Hunt Transport Services Inc. closed 25.48% short of its 52-week high of $200.53, which the company reached on March 14th ...",Real,101.5716,102.6242,96.2796,96.5475,1035300,-0.0622,0.0563,JBHT,0.0448
J.B. Hunt Transport Services,4/20/2020,Kiplinger,J.B. Hunt Transport Services (JBHT) stock slumped out of the gate Friday after the transportation and logistics provider reported lackluster results for its fourth quarter. Track all markets on ...,Real,101.5716,102.6242,96.2796,96.5475,1035300,-0.0622,0.0563,JBHT,0.0448
J.B. Hunt Transport Services,4/20/2020,What Are Wall Street Analysts' Target Price for J.B. Hunt Transport Services Stock?,"JBHT’s stock has plummeted 17.5% over the past 52 weeks and 1.7% on a YTD basis, compared to the S&P 500 Index’s 20.7% surge over the past year and 2.2% gains in 2025.",Real,101.5716,102.6242,96.2796,96.5475,1035300,-0.0622,0.0563,JBHT,0.0448
J.B. Hunt Transport Services,4/20/2020,Yahoo Finance,"Over the last year, a good number of insiders have significantly increased their holdings in J.B. Hunt Transport Services, Inc. (NASDAQ:JBHT). This is encouraging because it indicates that ...",Real,101.5716,102.6242,96.2796,96.5475,1035300,-0.0622,0.0563,JBHT,0.0448
J.B. Hunt Transport Services,4/20/2020,ETF Daily News,"J.B. Hunt Transport Services, Inc. (NASDAQ:JBHT – Get Free Report)’s stock price hit a new 52-week ... hundred day moving average price of $174.04. J.B. Hunt Transport Services (NASDAQ:JBHT ...",Real,101.5716,102.6242,96.2796,96.5475,1035300,-0.0622,0.0563,JBHT,0.0448
J.B. Hunt Transport Services,4/20/2020,Nasdaq,"J.B. Hunt Transport Services ... market news family of websites including DividendChannel, ETFChannel, StockOptionsChannel, and others, which make up an investor community featuring stock message ...",Fake,101.5716,102.6242,96.2796,96.5475,1035300,-0.0622,0.0563,JBHT,0.0448
J.B. Hunt Transport Services,4/20/2020,Seeking Alpha,"J.B. Hunt Transport Services, Inc. provides surface transportation, delivery, and logistic services in the United States. It operates through five segments: Intermodal (JBI), Dedicated Contract ...",Real,101.5716,102.6242,96.2796,96.5475,1035300,-0.0622,0.0563,JBHT,0.0448
J.B. Hunt Transport Services,4/20/2020,J.B. Hunt Transport Services Inc. stock underperforms Friday when compared to competitors,"J.B. Hunt Transport Services Inc. closed 21.44% short of its 52-week high of $219.51, which the company reached on February 15th. The stock underperformed when compared to some of its competitors ...",Real,101.5716,102.6242,96.2796,96.5475,1035300,-0.0622,0.0563,JBHT,0.0448
Fastenal,4/14/2020,,"We recently published a list of 15 Stocks With The Most Insider Sales In The Last Quarter. In this article, we are going to ...",Fake,30.184,30.8328,28.7726,30.2805,7107400,0.0703,0.0561,FAST,0.0481
Fastenal,4/14/2020,,Fastenal Company (NASDAQ:FAST) shares are trading slightly higher Monday. BofA Securities analyst Sabrina Abrams initiated ...,Real,30.184,30.8328,28.7726,30.2805,7107400,0.0703,0.0561,FAST,0.0481
